"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-03-02,08:00," Nug-As Forest, Alcoy, Cebu, Central Visayas",Philippines,9.7195,123.4529,750,"call, song",,,622378,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-23,06:50,"Trail to plateau, Samar National Park HQ, Eastern Visayas",Philippines,11.7931,125.1794,260,"call, song",,,616514,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-12,17:49,"Maragusan (San Mariano) (near  Maragusan), Compostela Valley, Davao Region",Philippines,7.3934,126.1601,800,song,,,599286,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-12,17:47,"Maragusan (San Mariano) (near  Maragusan), Compostela Valley, Davao Region",Philippines,7.3934,126.1601,800,song,,,599285,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-13,17:38,"Maragusan (San Mariano) (near  Maragusan), Compostela Valley, Davao Region",Philippines,7.3934,126.1601,750,song,,,599283,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Ross Gallardy",2016-03-24,06:30,"Mount Kitanglad Range Natural Park (near  Malaybalay City), Bukidnon, Northern Mindanao",Philippines,8.1373,124.9648,1700,call,,,321092,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Tomas Carlberg",2014-03-24,15:50,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,1300,"call, song",,"Zosterops japonicus",175383,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,800,song,,,35240,https://creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Bulbul","Hypsipetes philippinus",,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,800,song,,,35239,https://creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Bulbul","Hypsipetes philippinus",,"GABRIEL LEITE",2025-06-25,07:00,"Luzon; Laguna Province; Mt. Makiling Forest Reserve",Philippines,14.15,121.232,140,call,,,1009623,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"GABRIEL LEITE",2025-06-25,07:00,"Luzon; Laguna Province; Mt. Makiling Forest Reserve",Philippines,14.15,121.232,140,call,,,1009620,https://creativecommons.org/licenses/by-nc-sa/4.0/
